Id,Occurrences
"Philidor: Hanham, Kmoch",4
Philidor: Larsen,7
Philidor: Lion,1190
"Philidor: Lion, Bishop Sacrifice",19
"Philidor: Lion, Delayed Bishop Sacrifice",9
"Philidor: Lion, Forcing Line",13
"Philidor: Lion, Shirov Gambit",85
"Philidor: Lion, Sozin",7
Philidor: Morphy Gambit,19
Philidor: Nimzowitsch,67
"Philidor: Nimzowitsch, Klein",9
"Philidor: Nimzowitsch, Rellstab",9
"Philidor: Nimzowitsch, Larobok",13
Philidor: Paulsen Attack,2
Philidor: Philidor Countergambit,3
"Philidor: Philidor Countergambit, Zukertort",1
Philidor: Steinitz,5
Russian,2845
Russian: Classical Attack,378
"Russian: Classical Attack, Berger",2
"Russian: Classical Attack, Chigorin",23
"Russian: Classical Attack, Chigorin, Browne Attack",8
"Russian: Classical Attack, Chigorin, Main Line",25
"Russian: Classical Attack, Closed",4
"Russian: Classical Attack, Jaenisch",43
"Russian: Classical Attack, Marshall",187
"Russian: Classical Attack, Marshall, Chinese Gambit",1
"Russian: Classical Attack, Mason",18
"Russian: Classical Attack, Mason-Showalter",88
"Russian: Classical Attack, Staunton",133
Russian: Cochrane Gambit,41
"Russian: Cochrane Gambit, Bishop Check Line",9
"Russian: Cochrane Gambit, Center",14
Russian: Cozio Attack,112
Russian: Damiano,133
"Russian: Damiano, Kholmov Gambit",103
Russian: French Attack,58
Russian: Italian,106
Russian: Karklins-Martinovsky,20
Russian: Kaufmann Attack,35
Russian: Millennium Attack,34
Russian: Moody Gambit,1
Russian: Nimzowitsch Attack,370
Russian: Paulsen Attack,52
Russian: Stafford Gambit,138
Russian: Three Knights,1076
Bishop's: Urusov Gambit,96
"Bishop's: Urusov Gambit, Keidansky Gambit",21
Russian: Modern Attack,532
"Russian: Modern Attack, Center Attack",42
"Russian: Modern Attack, Center",338
"Russian: Modern Attack, Murrey",47
"Russian: Modern Attack, Symmetrical",462
"Russian: Modern Attack, Trifunovic",7
Irish Gambit,1
King's Knight: Konstantinopolsky,69
King's Knight: Normal,18981
King's Pawn: Dresden,18
King's Pawn: Tayler,20
"King's Pawn: Tayler, Inverted Hanham",83
Latvian Gambit: Clam Gambit,15
Ponziani,207
Ponziani: Caro Gambit,15
Ponziani: Jaenisch Counterattack,110
Ponziani: Leonhardt,5
Ponziani: Neumann Gambit,10
Ponziani: Ponziani Countergambit,7
Ponziani: Romanishin,2
Ponziani: Spanish,2
Ponziani: Steinitz,31
Ponziani: Vukovic Gambit,11
Scotch,2881
Scotch: Benima,27
Scotch: Cochrane,1
Scotch: Cochrane-Shumov,8
Scotch: Göring Gambit,207
"Scotch: Göring Gambit, Bardeleben",10
"Scotch: Göring Gambit, Double Pawn Sacrifice",27
"Scotch: Göring Gambit, Main Line",18
Scotch: Haxo Gambit,198
Scotch: Lolli,3
Scotch: Relfsson Gambit,8
Scotch: Scotch Gambit,839
"Scotch: Scotch Gambit, Advance",448
"Scotch: Scotch Gambit, Cochrane-Anderssen",10
"Scotch: Scotch Gambit, Dubois Réti",926
"Scotch: Scotch Gambit, Göring Gambit Declined",81
"Scotch: Scotch Gambit, Kingside",42
"Scotch: Scotch Gambit, London",32
"Scotch: Scotch Gambit, Sarratt",47
Scotch: Vitzthum Attack,5
Scotch: Alekhine Gambit,7
Scotch: Blumenfeld Attack,20
Scotch: Classical,501
"Scotch: Classical, Blackburne Attack",1
"Scotch: Classical, Intermezzo",119
"Scotch: Classical, Millennium",9
Scotch: Horwitz Attack,11
Scotch: Malaniuk,79
Scotch: Meitner,5
Scotch: Mieses,404
Scotch: Modern,42
Scotch: Paulsen Attack,5
Scotch: Potter,194
Scotch: Romanishin,12
Scotch: Schmidt,967
Scotch: Steinitz,62
Scotch: Tartakower,27
Three Knights,2004
Three Knights: Schlechter,8
Three Knights: Steinitz,73
Three Knights: Steinitz-Rosenthal,6
Three Knights: Winawer,19
Four Knights,2530
Four Knights: Gunsberg,257
Four Knights: Halloween Gambit,67
Four Knights: Italian,216
"Four Knights: Italian, Noa Gambit",27
Four Knights: Scotch,924
Four Knights: Scotch Accepted,798
"Four Knights: Scotch, Belgrade Gambit",64
"Four Knights: Scotch, Belgrade Gambit, Modern",1
"Four Knights: Scotch, Krause Gambit",76
"Four Knights: Scotch, Krause Gambit, Leonhardt",20
"Four Knights: Scotch, Schmid",65
Four Knights: Bardeleben,1
Four Knights: Marshall,7
Four Knights: Ranken,13
Four Knights: Rubinstein Countergambit,7
"Four Knights: Rubinstein Countergambit, Henneberger",58
Four Knights: Spanish,862
"Four Knights: Spanish, Classical",119
"Four Knights: Spanish, Classical, Marshall Gambit",19
"Four Knights: Spanish, Rubinstein",250
"Four Knights: Spanish, Rubinstein Accepted",28
Four Knights: Spielmann,1
Four Knights: Double Spanish,269
Four Knights: Janowski,8
Four Knights: Nimzowitsch,47
"Four Knights: Spanish, Symmetrical",65
"Four Knights: Symmetrical, Metger Unpin",16
Giuoco Piano,2542
Italian,5630
Italian: Anti-Fried Liver,13
"Italian: Classical, Albin Gambit",51
Italian: Deutz Gambit,143
Italian: Giuoco Pianissimo,428
"Italian: Giuoco Pianissimo, Canal",39
"Italian: Giuoco Pianissimo, Italian Four Knights",150
"Italian: Giuoco Pianissimo, Lucchini Gambit",3
"Italian: Giuoco Pianissimo, Normal",1203
Italian: Hungarian,195
"Italian: Hungarian, Tartakower",2
Italian: Rosentreter Gambit,31
Italian: Rousseau Gambit,23
Italian: Schilling-Kostic Gambit,6
Italian: Evans Gambit,273
Italian: Evans Gambit Accepted,219
Italian: Evans Gambit Declined,53
"Italian: Evans Gambit Declined, Showalter",8
"Italian: Evans Gambit, Anderssen",75
"Italian: Evans Gambit, Anderssen, Cordel Line",48
"Italian: Evans Gambit, Harding",3
"Italian: Evans Gambit, McDonnell",14
"Italian: Evans Gambit, McDonnell, Main Line",4
"Italian: Evans Gambit, Morphy Attack",1
"Italian: Evans Gambit, Stone-Ware",12
"Italian: Evans Gambit, Alapin-Steinitz",2
"Italian: Evans Gambit, Bronstein",57
"Italian: Evans Gambit, Compromised",4
"Italian: Evans Gambit, Compromised, Main Line",1
"Italian: Evans Gambit, Dufresne",2
"Italian: Evans Gambit, Laroche",1
"Italian: Evans Gambit, Lasker",10
"Italian: Evans Gambit, Leonhardt Countergambit",6
"Italian: Evans Gambit, Main Line",124
"Italian: Evans Gambit, Mieses",17
"Italian: Evans Gambit, Pierce",48
"Italian: Evans Gambit, Slow",9
"Italian: Evans Gambit, Tartakower Attack",30
"Italian: Evans Gambit, Waller Attack",1
Italian: Bird's Attack,23
Italian: Classical,1205
"Italian: Classical, Center Attack",517
"Italian: Classical, Center Holding",9
"Italian: Classical, Closed",38
"Italian: Classical, Giuoco Pianissimo",1040
"Italian: Classical, Giuoco Pianissimo, Main Line",15
"Italian: Classical, Greco Gambit",215
"Italian: Classical, Greco Gambit, Anderssen",45
"Italian: Classical, La Bourdonnais",15
"Italian: Giuoco Piano, Eisinger",2
"Italian: Giuoco Piano, Mestel",1
"Italian: Scotch Gambit, Walbrodt-Baird Gambit",32
"Italian: Classical, Greco Gambit, Greco",5
"Italian: Classical, Greco Gambit, Main Line",100
"Italian: Classical, Greco Gambit, Moeller-Bayonet Attack",1
"Italian: Classical, Greco Gambit, Moeller-Therkatz Attack",85
"Italian: Classical, Greco Gambit, Traditional Line",284
"Italian: Giuoco Piano, Aitken",2
"Italian: Giuoco Piano, Cracow",10
"Italian: Giuoco Piano, Greco's Attack",115
"Italian: Giuoco Piano, Therkatz-Herzog",3
Italian: Giuoco Piano,26
"Italian: Giuoco Piano, Holzhausen Attack",1
"Italian: Giuoco Piano, Rosentreter",4
Italian: Scotch Gambit,422
Italian: Scotch Gambit Declined,6
"Italian: Scotch Gambit, Janowski",27
"Italian: Scotch Gambit, Max Lange Attack",86
"Italian: Scotch Gambit, Max Lange Attack Accepted",7
"Italian: Scotch Gambit, Max Lange Attack, Long",6
"Italian: Scotch Gambit, Max Lange Attack, Spielmann",7
"Italian: Scotch Gambit, de Riviere",29
Italian: Two Knights,2832
"Italian: Two Knights, Max Lange Attack",76
"Italian: Two Knights, Max Lange Attack, Berger",1
"Italian: Two Knights, Max Lange Attack, Loman",3
"Italian: Two Knights, Modern Bishop's",1622
"Italian: Two Knights, Open",317
"Italian: Two Knights, Perreux",47
"Italian: Scotch Gambit, Anderssen Attack",225
"Italian: Scotch Gambit, Anderssen Attack, Main Line",6
"Italian: Scotch Gambit, Canal",57
"Italian: Scotch Gambit, Double Gambit Accepted",342
"Italian: Scotch Gambit, Nakhmanson Gambit",50
"Italian: Two Knights, Yurdansky Attack",3
"Italian: Two Knights, Fried Liver Attack",11
"Italian: Two Knights, Fritz",53
"Italian: Two Knights, Knight Attack",676
"Italian: Two Knights, Knight Attack, Normal",618
"Italian: Two Knights, Lolli Attack",6
"Italian: Two Knights, Ponziani-Steinitz Gambit",6
"Italian: Two Knights, Traxler Counterattack",50
"Italian: Two Knights, Traxler Counterattack, Bishop Sacrifice Line",28
"Italian: Two Knights, Traxler Counterattack, King March Line",3
"Italian: Two Knights, Traxler Counterattack, Knight Sacrifice Line",18
"Italian: Two Knights, Traxler, Trencianske-Teplice Gambit",1
"Italian: Two Knights, Ulvestad",52
"Italian: Two Knights, Ulvestad, Kurkin Gambit",2
"Italian: Two Knights, Blackburne",8
"Italian: Two Knights, Colman",16
"Italian: Two Knights, Maróczy",4
"Italian: Two Knights, Polerio",495
"Italian: Two Knights, Polerio, Bishop Check Line",422
"Italian: Two Knights, Polerio, Bogoljubov",81
"Italian: Two Knights, Polerio, Kieseritzky",70
"Italian: Two Knights, Polerio, Yankovich",8
"Italian: Two Knights, Polerio, Göring",1
"Italian: Two Knights, Polerio, Suhle",60
"Italian: Two Knights, Steinitz",25
RL,8649
RL: Alapin,25
"RL: Alapin, Alapin Gambit",1
RL: Bulgarian,2
RL: Cozio,347
"RL: Cozio, Paulsen",25
RL: Fianchetto,102
RL: Lucena,2
RL: Rotary-Albany Gambit,2
RL: Spanish Countergambit,1
RL: Vinogradov,2
RL: Bird,57
"RL: Bird, Paulsen",1
RL: Steinitz,98
"RL: Steinitz, Nimzowitsch Attack",10
RL: Schliemann,461
"RL: Schliemann, Classical",12
"RL: Schliemann, Dyckhoff",132
"RL: Schliemann, Exchange",27
"RL: Schliemann, Jaenisch Gambit Accepted",18
"RL: Schliemann, Möhring",6
"RL: Schliemann, Schönemann Attack",35
"RL: Schliemann, Tartakower",78
"RL: Classical, Benelux",46
"RL: Classical, Zaitsev",1
RL: Classical,355
"RL: Classical, Central",134
"RL: Classical, Charousek",3
"RL: Classical, Cordel Gambit",25
"RL: Classical, Konikowski Gambit",3
"RL: Classical, Modern Main Line",15
"RL: Classical, Spanish Wing Gambit",2
RL: Berlin,1772
"RL: Berlin, Anderssen",2
"RL: Berlin, Beverwijk",98
"RL: Berlin, Duras",7
"RL: Berlin, Fishing Pole",1
"RL: Berlin, Kaufmann",17
"RL: Berlin, Mortimer Trap",4
"RL: Berlin, Mortimer",20
"RL: Berlin, Nyholm Attack",7
"RL: Classical, Zukertort Gambit",68
"RL: Berlin, Closed Bernstein",4
"RL: Berlin, Closed Showalter",4
"RL: Berlin, Closed Wolf",8
"RL: Berlin, Hedgehog",32
"RL: Berlin, Improved Steinitz",37
"RL: Berlin, Tarrasch Trap",4
"RL: Berlin, Berlin Wall",33
"RL: Berlin, Cordel",1
"RL: Berlin, Minckwitz",2
"RL: Berlin, Rio Gambit Accepted",807
"RL: Berlin, Rio de Janeiro",8
"RL: Berlin, Rosenthal",19
"RL: Berlin, l'Hermet",416
"RL: Berlin, l'Hermet, Berlin Wall",240
"RL: Berlin, l'Hermet, Westerinen Line",4
"RL: Open Berlin, Showalter",44
"RL: Open Berlin, l'Hermet",91
RL: Exchange,878
"RL: Exchange, Alekhine",53
"RL: Exchange, Keres",79
"RL: Exchange, Lutikov",6
"RL: Exchange, Romanovsky",7
"RL: Exchange, Alapin Gambit",141
"RL: Exchange, Bronstein",19
"RL: Exchange, Gligoric",146
"RL: Exchange, King's Bishop",104
"RL: Exchange, Normal",623
RL: Morphy,5422
"RL: Morphy, Caro",267
"RL: Morphy, Classical Deferred",87
"RL: Morphy, Cozio",60
"RL: Morphy, Fianchetto Deferred",66
"RL: Morphy, Graz",160
"RL: Morphy, Norwegian",68
"RL: Morphy, Norwegian, Nightingale Gambit",11
"RL: Morphy, Schliemann Deferred",27
"RL: Morphy, Schliemann Deferred, Jaenisch Gambit Deferred",1
"RL: Morphy, Modern Steinitz",351
RL: Noah's Ark Trap,6
"RL: Morphy, Modern Steinitz, Siesta",32
"RL: Morphy, Modern Steinitz, Fianchetto",18
"RL: Morphy, Anderssen",600
"RL: Morphy, Bayreuth",112
"RL: Morphy, Duras",17
"RL: Morphy, Jaffe Gambit",2
"RL: Morphy, Mackenzie",127
"RL: Morphy, Tarrasch",62
"RL: Morphy, Wormald Attack",116
RL: Brix,1
"RL: Morphy, Arkhangelsk",54
"RL: Morphy, Neo-Arkhangelsk",83
"RL: Morphy, Wing Attack",5
"RL: Morphy, Steinitz Deferred",46
RL: Open,327
"RL: Open, Bernstein",54
"RL: Open, Karpov Gambit",3
"RL: Open, Main Line",167
"RL: Open, Richter",1
"RL: Open, Riga",14
"RL: Open, Howell Attack",18
"RL: Open, Berlin",1
"RL: Open, Dilworth",22
"RL: Open, Italian",47
"RL: Open, Motzko Attack",5
"RL: Open, St. Petersburg",36
"RL: Open, Classical",16
"RL: Open, Classical, Main Line",9
RL: Closed,2329
"RL: Closed, Basque Gambit",1
"RL: Closed, Center Attack",31
"RL: Closed, Martinez",206
"RL: Closed, Morphy Attack",13
"RL: Closed, Delayed Exchange",62
"RL: Closed, Worrall Attack",31
"RL: Closed, Worrall Attack, Castling Line",26
"RL: Closed, Worrall Attack, Delayed Castling Line",10
"RL: Closed, Averbakh",44
"RL: Closed, Anti-Marshall",215
"RL: Closed, Balla",2
"RL: Closed, Rosen Attack",8
"RL: Closed, Trajkovic Counterattack",24
RL: Marshall Attack,165
"RL: Marshall Attack, Main Line",59
"RL: Marshall Attack, Main Line, Spassky",3
"RL: Marshall Attack, Modern Main Line",59
"RL: Marshall Attack, Modern",114
"RL: Marshall Attack, Original Marshall Attack",16
"RL: Marshall Attack, Re3",1
"RL: Marshall Attack, Steiner",8
"RL: Closed, Closed",870
"RL: Closed, Lutikov",1
"RL: Closed, Pilnik",66
"RL: Closed, Suetin",6
"RL: Closed, Bogoljubov",87
"RL: Closed, Yates",107
"RL: Closed, Yates, Short Attack",1
"RL: Closed, Flohr System",128
"RL: Closed, Keres",59
"RL: Closed, Kholmov",5
"RL: Closed, Smyslov-Breyer-Zaitsev Hybrid",16
"RL: Closed, Zaitsev System",18
"RL: Closed, Smyslov",5
"RL: Morphy, Breyer",175
"RL: Morphy, Breyer, Quiet",16
"RL: Closed, Breyer",168
"RL: Morphy, Breyer, Zaitsev Hybrid",155
"RL: Closed, Borisenko",5
"RL: Closed, Chigorin",176
"RL: Closed, Chigorin, Yugoslav System",1
"RL: Morphy, Chigorin, Panov System",43
Amazon Attack,5
Blackmar-Diemer Gambit,421
Blackmar-Diemer Gambit Declined: Brombacher Countergambit,17
Blackmar-Diemer Gambit Declined: Elbert Countergambit,6
Blackmar-Diemer Gambit Declined: Lamb,1
Blackmar-Diemer Gambit Declined: Langeheinecke,26
Blackmar-Diemer Gambit Declined: O'Kelly,23
Blackmar-Diemer Gambit Declined: Weinsbach Declination,5
Blackmar-Diemer Gambit: Bogoljubov,16
"Blackmar-Diemer Gambit: Bogoljubov, Nimzowitsch Attack",2
"Blackmar-Diemer Gambit: Bogoljubov, Studier Attack",6
Blackmar-Diemer Gambit: Euwe,18
Blackmar-Diemer Gambit: Gedult Gambit,10
Blackmar-Diemer Gambit: Kaulich,2
Blackmar-Diemer Gambit: Lemberger Countergambit,1
"Blackmar-Diemer Gambit: Lemberger Countergambit, Diemer Attack",2
"Blackmar-Diemer Gambit: Lemberger Countergambit, Endgame",2
"Blackmar-Diemer Gambit: Lemberger Countergambit, Rassmussen Attack",1
"Blackmar-Diemer Gambit: Lemberger Countergambit, Simple",4
"Blackmar-Diemer Gambit: Lemberger Countergambit, Sneider Attack",3
Blackmar-Diemer Gambit: Netherlands,7
Blackmar-Diemer Gambit: Pietrowsky,1
Blackmar-Diemer Gambit: Ryder Gambit,3
Blackmar-Diemer Gambit: Schlutter,1
Blackmar-Diemer Gambit: Tartakower,7
Blackmar-Diemer Gambit: Teichmann,25
Blackmar-Diemer Gambit: Vienna,27
Blackmar-Diemer Gambit: Zeller,10
"Blackmar-Diemer Gambit: Zeller, Soller Attack",2
Blackmar-Diemer Gambit: Ziegler,35
Blackmar-Diemer Gambit: von Popiel Gambit,86
Closed,32824
"Queen's Pawn: Chigorin, Alburt",86
"Queen's Pawn: Chigorin, Anti-Veresov",3
"Queen's Pawn: Chigorin, Fianchetto",7
"Queen's Pawn: Chigorin, Irish Gambit",68
"Queen's Pawn: Chigorin, Shaviliuk Gambit",21
"Queen's Pawn: Chigorin, Shropshire",1
Queen's Pawn: Hübsch Gambit,80
Queen's Pawn: Levitsky Attack,816
"Queen's Pawn: Levitsky Attack, Welling",3
Queen's Pawn: Mason Attack,14
Queen's Pawn: Mason,3191
Queen's Pawn: Morris Countergambit,48
Queen's Pawn: Steinitz Countergambit,735
Queen's Pawn: Stonewall Attack,47
Queen's Pawn: Zurich Gambit,4
"Queen's Pawn: Veresov Attack, Boyce",55
"Queen's Pawn: Veresov Attack, Richter",87
"Queen's Pawn: Veresov Attack, Two Knights System",122
"Queen's Pawn: Veresov Attack, Two Knights System, Grünfeld",18
"Queen's Pawn: Veresov Attack, Veresov",33
Rapport-Jobava System,1584
Richter-Veresov Attack,1184
Veresov: Malich Gambit,1
London System: Poisoned Pawn,23
"QG Declined: Baltic, Pseudo-Slav",82
Queen's Pawn: Anti-Torre,78
Queen's Pawn: Chandler Gambit,13
Queen's Pawn: Krause,505
"Queen's Pawn: Levitsky Attack, Euwe, Modern Line",12
Queen's Pawn: London System,2102
Queen's Pawn: Symmetrical,8744
"Queen's Pawn: Symmetrical, Pseudo-Catalan",836
Queen's Pawn: Zukertort,10151
Queen's Pawn: Torre Attack,439
"Queen's Pawn: Torre Attack, Gossip",199
"Queen's Pawn: Torre Attack, Grünfeld",8
Queen's Pawn: Colle System,1133
"Queen's Pawn: Colle System, Anti-Colle",113
"Queen's Pawn: Colle System, Grünfeld Formation",15
"Queen's Pawn: Colle System, Traditional Colle",69
Rubinstein,62
Rubinstein: Bogoljubov,21
Rubinstein: Classical,22
Rubinstein: Semi-Slav,1
QG,18538
"QG Declined: Austrian Attack, Salvio Countergambit",26
QG Declined: Austrian,177
"QG Declined: Austrian, Gusev Countergambit",27
"QG Declined: Austrian, Haberditz",3
QG Declined: Baltic,161
"QG Declined: Baltic, Argentinian Gambit",21
"QG Declined: Baltic, Pseudo-Chigorin",44
"QG Declined: Baltic, Queen Attack",8
"QG Declined: Baltic, Queen Attack Deferred",5
QG Declined: Marshall,358
"QG Declined: Marshall, Tan Gambit",60
QG Declined: Chigorin,400
"QG Declined: Chigorin, Exchange",119
"QG Declined: Chigorin, Exchange, Costa's Line",22
"QG Declined: Chigorin, Janowski",15
"QG Declined: Chigorin, Lazard Gambit",27
"QG Declined: Chigorin, Main Line",262
"QG Declined: Chigorin, Main Line, Alekhine",3
"QG Declined: Chigorin, Modern Gambit",48
"QG Declined: Chigorin, Tartakower Gambit",16
QG Declined: Albin Countergambit,607
"QG Declined: Albin Countergambit, Janowski",1
"QG Declined: Albin Countergambit, Krenosz",2
"QG Declined: Albin Countergambit, Lasker Trap",2
"QG Declined: Albin Countergambit, Modern Line",71
"QG Declined: Albin Countergambit, Normal Line",408
"QG Declined: Albin Countergambit, Tartakower",22
"QG Declined: Albin Countergambit, Fianchetto",116
"QG Declined: Albin Countergambit, Fianchetto, Be6 Line",13
"QG Declined: Albin Countergambit, Fianchetto, Bf5 Line",3
"QG Declined: Albin Countergambit, Fianchetto, Bg4 Line",57
Slav,7351
Slav: Diemer Gambit,21
Slav: Exchange,1554
"Slav: Slav Gambit, Alekhine Attack",39
Slav: Winawer Countergambit,17
Slav: Bonet Gambit,19
Slav: Breyer,126
Slav: Modern Line,4343
Slav: Quiet,1372
"Slav: Quiet, Pin",238
"Slav: Quiet, Amsterdam",1
"Slav: Quiet, Schallopp",440
"Slav: Exchange, Schallopp",13
"Slav: Exchange, Symmetrical Line",192
"Slav: Exchange, Trifunovic",40
Slav: Alekhine,62
Slav: Chameleon,771
"Slav: Chameleon, Advance System",194
Slav: Geller Gambit,194
Slav: Schlechter,186
Slav: Süchting,17
Slav: Three Knights,3908
Slav: Two Knights Attack,1046
Slav: Alapin,724
Slav: Smyslov,19
Slav: Soultanbeieff,47
Slav: Steiner,46
Slav: Czech,580
"Slav: Czech, Bled Attack",51
"Slav: Czech, Carlsbad",59
"Slav: Czech, Carlsbad, Morozevich",14
"Slav: Czech, Krause Attack",240
"Slav: Czech, Wiesbaden",63
"Slav: Czech, Wiesbaden, Sharp Line",20
"Slav: Czech, Classical System",261
"Slav: Czech, Lasker",5
"Slav: Czech, Classical System, Main Line",79
"Slav: Czech, Dutch",207
QG Accepted,3525
QG Accepted: Accelerated Mannheim,3
"QG Accepted: Central, Alekhine System",136
"QG Accepted: Central, Greco",107
"QG Accepted: Central, McDonnell",168
"QG Accepted: Central, McDonnell, Somov Gambit",4
"QG Accepted: Central, Modern",45
"QG Accepted: Central, Rubinstein",41
QG Accepted: Linares,12
QG Accepted: Old,688
"QG Accepted: Old, Christensen Gambit",1
QG Accepted: Saduleto,508
"QG Accepted: Alekhine, Borisenko-Furman",7
QG Accepted: Gunsberg,144
QG Accepted: Normal,1824
QG Accepted: Rosenthal,165
QG Accepted: Slav Gambit,6
QG Accepted: Alekhine,145
"QG Accepted: Alekhine, Haberditz",22
QG Accepted: Mannheim,30
QG Accepted: Bogoljubov,59
"QG Accepted: Gunsberg, Prianishenmo Gambit",24
QG Accepted: Showalter,250
QG Accepted: Janowski-Larsen,135
QG Accepted: Smyslov,6
QG Accepted: Winawer,5
QG Accepted: Classical,503
"QG Accepted: Classical, Normal Line",477
"QG Accepted: Classical, Steinitz, Development",111
"QG Accepted: Classical, Steinitz, Exchange",53
"QG Accepted: Normal, Traditional System",607
"QG Accepted: Classical, Main Line",603
"QG Accepted: Classical, Rubinstein",183
"QG Accepted: Classical, Russian Gambit",2
QG Accepted: Furman,73
"QG Accepted: Classical, Alekhine System",115
"QG Accepted: Classical, Alekhine System, No Main Line",72
"QG Accepted: Classical, Alekhine System, Main Line",27
"QG Accepted: Classical, Alekhine System, Smyslov",1
French: Diemer-Duhm Gambit,30
QG Declined,10112
QG Declined: Capablanca,31
QG Declined: Stonewall,1
"QG Declined: Tarrasch, Pseudo-Tarrasch",438
"QG Declined: Tarrasch, Pseudo-Tarrasch Bishop Attack",4
QG Declined: Traditional,364
QG Declined: Vienna,644
Semi-Slav: Quiet,144
QG Declined: Alapin,2
QG Declined: Charousek,395
QG Declined: Janowski,359
QG Declined: Queen's Knight,5528
"QG Declined: Semi-Slav, Abrahams",132
"QG Declined: Semi-Slav, Junge",1
"QG Declined: Semi-Slav, Koomen",2
Semi-Slav: Accelerated Move Order,1134
"Semi-Slav: Anti-Noteboom, Stonewall, Portisch Gambit",14
Semi-Slav: Marshall Gambit,313
"Semi-Slav: Marshall Gambit, Forgotten",84
"Semi-Slav: Marshall Gambit, Main Line",134
"Semi-Slav: Marshall Gambit, Tolush",4
Semi-Slav: Noteboom,467
"Semi-Slav: Noteboom, Anti-Noteboom Gambit",33
"Semi-Slav: Noteboom, Anti-Noteboom",14
"Semi-Slav: Noteboom, Anti-Noteboom, Belyavsky Line",4
QG Declined: Tarrasch,344
Tarrasch,612
Tarrasch: Grünfeld Gambit,1
Tarrasch: Marshall Gambit,2
Tarrasch: Schara Gambit,149
Tarrasch: Tarrasch Gambit,2
Tarrasch: Two Knights,466
Tarrasch: von Hennig Gambit,17
Tarrasch: Prague,335
Tarrasch: Rubinstein System,239
Tarrasch: Swedish,9
"Tarrasch: Swedish, Central Break",1
Tarrasch: Wagner,24
"QG Declined: Tarrasch, Stoltz",1
Tarrasch: Classical,373
"Tarrasch: Classical, Advance",74
"Tarrasch: Classical, Bogoljubov",2
"Tarrasch: Classical, Carlsbad",143
"Tarrasch: Classical, Classical Tarrasch Gambit",12
"Tarrasch: Classical, Endgame",7
"Tarrasch: Classical, Main Line",39
"Tarrasch: Classical, Petursson",2
"Tarrasch: Classical, Réti",51
"Tarrasch: Classical, Spassky",9
"Tarrasch: Prague, Main Line",191
QG Declined: Exchange,2166
"QG Declined: Exchange, Positional",1857
"QG Declined: Exchange, Sämisch",26
QG Declined: Harrwitz Attack,990
QG Declined: Normal,4245
"QG Declined: Exchange, Reshevsky",172
QG Declined: Barmen,358
"QG Declined: Harrwitz Attack, Fianchetto",232
"QG Declined: Harrwitz Attack, Main Line",147
"QG Declined: Harrwitz Attack, Orthodox",92
"QG Declined: Harrwitz Attack, Two Knights",150
"QG Declined: Harrwitz Attack, Two Knights, Blockade Line",76
"QG Declined: Knight, Alekhine Gambit",1
QG Declined: Miles,21
QG Declined: Three Knights,5805
"QG Declined: Vienna, Quiet",164
QG Declined: Ragozin,1059
"QG Declined: Ragozin, Alekhine",222
QG Declined: Westphalian,39
"QG Declined: Ragozin, Vienna",99
QG Declined: Semi-Tarrasch,802
"QG Declined: Semi-Tarrasch, Pillsbury",126
"QG Declined: Semi-Tarrasch, Exchange",268
"QG Declined: Semi-Tarrasch, Kmoch",11
"QG Declined: Semi-Tarrasch, San Sebastian",3
"QG Declined: Semi-Tarrasch, Main Line",34
QG Declined: Hastings,19
Semi-Slav,2633
Semi-Slav: Anti-Moscow Gambit,167
Semi-Slav Accepted,326
Semi-Slav: Botvinnik,253
"Semi-Slav: Botvinnik, Alatortsev System",19
"Semi-Slav: Botvinnik, Ekstrom",42
"Semi-Slav: Botvinnik, Lilienthal",50
"Semi-Slav: Botvinnik, Szabo",3
Semi-Slav: Accelerated Meran,61
Semi-Slav: Main Line,1846
Semi-Slav: Normal,1177
Semi-Slav: Stoltz,578
"Semi-Slav: Stoltz, Center",8
"Semi-Slav: Stoltz, Shabalov Attack",83
Semi-Slav: Stonewall,7
Semi-Slav: Bogoljubov,33
Semi-Slav: Chigorin,86
Semi-Slav: Romih,5
Semi-Slav: Meran,244
"Semi-Slav: Meran, Lundin",7
"Semi-Slav: Meran, Wade",68
"Semi-Slav: Meran, Wade, Kaidanov Gambit",1
"Semi-Slav: Meran, Wade, Larsen",14
Semi-Slav: Semi-Meran,251
"Semi-Slav: Meran, Old",15
"Semi-Slav: Meran, Pirc",1
"Semi-Slav: Meran, Reynolds'",3
"Semi-Slav: Meran, Blumenfeld",12
QG Declined: Been-Koomen,21
QG Declined: Modern,750
QG Declined: Pseudo-Tarrasch,15
"QG Declined: Pseudo-Tarrasch, Primitive Pillsbury",9
QG Declined: Alekhine,2
"QG Declined: Capablanca, Anti-Cambridge Springs",3
QG Declined: Manhattan,12
"QG Declined: Modern, Knight",121
QG Declined: Cambridge Springs,249
"QG Declined: Cambridge Springs, Argentine",1
"QG Declined: Cambridge Springs, Bogoljubov",59
"QG Declined: Cambridge Springs, Capablanca",47
"QG Declined: Cambridge Springs, Rubinstein",45
"QG Declined: Cambridge Springs, Yugoslav",32
QG Declined: Lasker,111
"QG Declined: Modern, Heral",4
QG Declined: Neo-Orthodox,264
QG Declined: Anti-Tartakower,75
"QG Declined: Anti-Tartakower, Petrosian",26
"QG Declined: Modern, Normal Line",763
"QG Declined: Neo-Orthodox, Main Line",346
QG Declined: Pillsbury Attack,3
"QG Declined: Lasker, Teichmann",25
