Pirc Defense: Bayonet Attack,0
Pirc Defense: Byrne Variation,0
Pirc Defense: Chinese Variation,0
Pirc Defense: Classical Variation,154
Pirc Defense: Kholmov System,0
Pirc Defense: Sveshnikov System,0
"Pirc Defense: Classical Variation, Quiet System",63
"Pirc Defense: Classical Variation, Quiet System, Chigorin Line",0
"Pirc Defense: Classical Variation, Quiet System, Czech Defense",0
"Pirc Defense: Classical Variation, Quiet System, Parma Defense",0
"Pirc Defense: Classical Variation, Schlechter Variation",0
Pirc Defense: Austrian Attack,192
"Pirc Defense: Austrian Attack, Dragon Formation",0
"Pirc Defense: Austrian Attack, Kurajica Variation",0
"Pirc Defense: Austrian Attack, Ljubojevic Variation",0
"Pirc Defense: Austrian Attack, Unzicker Attack",13
"Pirc Defense: Austrian Attack, Unzicker Attack, Bronstein Variation",0
"Pirc Defense: Austrian Attack, Weiss Variation",0
Caro-Kann Defense,5136
Caro-Kann Defense: Accelerated Panov Attack,177
"Caro-Kann Defense: Accelerated Panov Attack, Modern Variation",0
"Caro-Kann Defense: Accelerated Panov Attack, Open Variation",0
Caro-Kann Defense: Apocalypse Attack,0
Caro-Kann Defense: Breyer Variation,0
Caro-Kann Defense: Euwe Attack,0
Caro-Kann Defense: Goldman Variation,0
Caro-Kann Defense: Hector Gambit,0
Caro-Kann Defense: Hillbilly Attack,17
"Caro-Kann Defense: Hillbilly Attack, Schaeffer Gambit",0
Caro-Kann Defense: Labahn Attack,0
Caro-Kann Defense: Spike Variation,0
Caro-Kann Defense: Two Knights Attack,260
"Caro-Kann Defense: Two Knights Attack, Mindeno Variation",218
"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Exchange Line",0
"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Retreat Line",0
Caro-Kann Defense: Advance Variation,998
"Caro-Kann Defense: Advance Variation, Bayonet Attack",1
"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",0
"Caro-Kann Defense: Advance Variation, Bronstein Variation",0
"Caro-Kann Defense: Advance Variation, Short Variation",0
"Caro-Kann Defense: Advance Variation, Tal Variation",0
"Caro-Kann Defense: Advance Variation, Van der Wiel Attack",4
"Caro-Kann Defense: Advance Variation, Van der Wiel Attack, Dreyev Defense",0
Caro-Kann Defense: De Bruycker Defense,0
Caro-Kann Defense: Maróczy Variation,10
"Caro-Kann Defense: Maróczy Variation, Maróczy Gambit",0
Caro-Kann Defense: Masi Variation,1
Caro-Kann Defense: Modern Variation,317
Caro-Kann Defense: Ulysses Gambit,0
Caro-Kann Defense: Exchange Variation,545
"Caro-Kann Defense: Exchange Variation, Rubinstein Variation",0
Caro-Kann Defense: Panov Attack,332
"Caro-Kann Defense: Panov Attack, Gunderam Attack",0
"Caro-Kann Defense: Panov Attack, Modern Defense",87
"Caro-Kann Defense: Panov Attack, Modern Defense, Carlsbad Line",0
"Caro-Kann Defense: Panov Attack, Modern Defense, Czerniak Line",0
"Caro-Kann Defense: Panov Attack, Modern Defense, Mieses Line",0
"Caro-Kann Defense: Panov Attack, Fianchetto Defense",14
"Caro-Kann Defense: Panov Attack, Fianchetto Defense, Fianchetto Gambit",0
"Caro-Kann Defense: Panov Attack, Main Line",0
Caro-Kann Defense: Alekhine Gambit,0
Caro-Kann Defense: Campomanes Attack,0
Caro-Kann Defense: Finnish Variation,0
Caro-Kann Defense: Forgacs Variation,0
Caro-Kann Defense: Gurgenidze Counterattack,0
Caro-Kann Defense: Gurgenidze System,2
Caro-Kann Defense: Main Line,1113
Caro-Kann Defense: Rasa-Studier Gambit,18
Caro-Kann Defense: Tartakower Variation,61
Caro-Kann Defense: von Hennig Gambit,0
Caro-Kann Defense: Bronstein-Larsen Variation,0
Caro-Kann Defense: Karpov Variation,73
"Caro-Kann Defense: Karpov Variation, Modern Main Line",0
"Caro-Kann Defense: Karpov Variation, Modern Variation",17
"Caro-Kann Defense: Karpov Variation, Modern Variation, Ivanchuk Defense",0
"Caro-Kann Defense: Karpov Variation, Modern Variation, Kasparov Attack",0
"Caro-Kann Defense: Karpov Variation, Smyslov Variation",7
"Caro-Kann Defense: Karpov Variation, Smyslov Variation, Main Line",0
"Caro-Kann Defense: Karpov Variation, Tiviakov-Fischer Attack",0
Caro-Kann Defense: Classical Variation,395
"Caro-Kann Defense: Classical Variation, Flohr Variation",0
"Caro-Kann Defense: Classical Variation, Main Line",141
"Caro-Kann Defense: Classical Variation, Maróczy Attack",0
"Caro-Kann Defense: Classical Variation, Lobron System",0
"Caro-Kann Defense: Classical Variation, Seirawan Variation",0
"Caro-Kann Defense: Classical Variation, Spassky Variation",63
Sicilian Defense,21304
Sicilian Defense: Bowdler Attack,0
Sicilian Defense: Grob Variation,0
Sicilian Defense: Keres Variation,34
Sicilian Defense: King David's Opening,0
Sicilian Defense: Kronberger Variation,0
Sicilian Defense: Lasker-Dunne Attack,0
Sicilian Defense: Mengarini Variation,0
Sicilian Defense: Myers Attack,0
Sicilian Defense: Snyder Variation,7
"Sicilian Defense: Snyder Variation, Queen Fianchetto Variation",0
Sicilian Defense: Staunton-Cochrane Variation,17
Sicilian Defense: Wing Gambit,108
"Sicilian Defense: Wing Gambit, Abrahams Variation",0
"Sicilian Defense: Wing Gambit, Carlsbad Variation",0
"Sicilian Defense: Wing Gambit, Marienbad Variation",0
"Sicilian Defense: Wing Gambit, Marshall Variation",32
"Sicilian Defense: Wing Gambit, Nanu Gambit",0
"Sicilian Defense: Wing Gambit, Romanian Defense",0
"Sicilian Defense: Wing Gambit, Santasiere Variation",0
"Bird Opening: Dutch Variation, Batavo Gambit",0
Sicilian Defense: McDonnell Attack,21
"Sicilian Defense: McDonnell Attack, Tal Gambit",0
Sicilian Defense: Morphy Gambit,83
"Sicilian Defense: Morphy Gambit, Andreaschek Gambit",0
Sicilian Defense: Smith-Morra Gambit,639
"Sicilian Defense: Smith-Morra Gambit Accepted, Chicago Defense",0
"Sicilian Defense: Smith-Morra Gambit Accepted, Classical Formation",0
"Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense",0
"Sicilian Defense: Smith-Morra Gambit Accepted, Kan Formation",11
"Sicilian Defense: Smith-Morra Gambit Accepted, Morphy Defense",0
"Sicilian Defense: Smith-Morra Gambit Accepted, Paulsen Formation",5
"Sicilian Defense: Smith-Morra Gambit Accepted, Pin Defense",0
"Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation",1
"Sicilian Defense: Smith-Morra Gambit Accepted, Sozin Formation",5
"Sicilian Defense: Smith-Morra Gambit Accepted, Taimanov Formation",0
"Sicilian Defense: Smith-Morra Gambit Declined, Alapin Formation",157
"Sicilian Defense: Smith-Morra Gambit Declined, Dubois Variation",0
"Sicilian Defense: Smith-Morra Gambit Declined, Push Variation",15
"Sicilian Defense: Smith-Morra Gambit Declined, Scandinavian Formation",5
"Sicilian Defense: Smith-Morra Gambit, Chicago Defense",0
"Sicilian Defense: Smith-Morra Gambit, Danish Variation",3
Sicilian Defense: Alapin Variation,508
"Sicilian Defense: Alapin Variation, Barmen Defense",48
"Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange",4
"Sicilian Defense: Alapin Variation, Barmen Defense, Endgame Variation",0
"Sicilian Defense: Alapin Variation, Barmen Defense, Milner-Barry Attack",0
"Sicilian Defense: Alapin Variation, Barmen Defense, Modern Line",0
"Sicilian Defense: Alapin Variation, Smith-Morra Declined",0
"Sicilian Defense: Alapin Variation, Stoltz Attack",1
"Sicilian Defense: Alapin Variation, Stoltz Attack, Ivanchuk Line",0
"Sicilian Defense: Smith-Morra Gambit Declined, Center Formation",4
Sicilian Defense: Closed,1063
"Sicilian Defense: Closed, Chameleon Variation",25
"Sicilian Defense: Closed, Grob Attack",0
"Sicilian Defense: Closed, Korchnoi Defense",0
"Sicilian Defense: Closed, Traditional",474
Sicilian Defense: Grand Prix Attack,20
"Sicilian Defense: Grand Prix Attack, Schofman Variation",0
"Sicilian Defense: Closed, Fianchetto Variation",167
"Sicilian Defense: Closed, Smyslov Variation",0
"Sicilian Defense: Closed, Botvinnik Defense",0
"Sicilian Defense: Closed, Botvinnik Defense, Edge Variation",0
Modern Defense: Pterodactyl Variation,7
"Pterodactyl Defense: Sicilian, Anhanguera",0
"Pterodactyl Defense: Sicilian, Pteranodon",5
"Pterodactyl Defense: Sicilian, Rhamphorhynchus",5
"Pterodactyl Defense: Western, Rhamphorhynchus",5
Sicilian Defense: Brussels Gambit,1
Sicilian Defense: Double-Dutch Gambit,0
Sicilian Defense: Hyperaccelerated Dragon,287
Sicilian Defense: Hyperaccelerated Fianchetto,172
Sicilian Defense: Hyperaccelerated Pterodactyl,27
"Sicilian Defense: Hyperaccelerated Pterodactyl, Exchange Variation",0
Sicilian Defense: Jalalabad Variation,1
Sicilian Defense: Katalimov Variation,0
Sicilian Defense: O'Kelly Variation,217
"Sicilian Defense: O'Kelly Variation, Maróczy Bind",9
"Sicilian Defense: O'Kelly Variation, Maróczy Bind, Paulsen Line",8
"Sicilian Defense: O'Kelly Variation, Maróczy Bind, Robatsch Line",0
"Sicilian Defense: O'Kelly Variation, Normal System",55
"Sicilian Defense: O'Kelly Variation, Normal System, Smith-Morra Line",12
"Sicilian Defense: O'Kelly Variation, Normal System, Taimanov Line",0
"Sicilian Defense: O'Kelly Variation, Normal System, Zagorovsky Line",0
"Sicilian Defense: O'Kelly Variation, Quiet System",0
"Sicilian Defense: O'Kelly Variation, Réti System",0
"Sicilian Defense: O'Kelly Variation, Venice System",25
"Sicilian Defense: O'Kelly Variation, Venice System, Barcza Line",0
"Sicilian Defense: O'Kelly Variation, Venice System, Gambit Line",0
"Sicilian Defense: O'Kelly Variation, Venice System, Ljubojevic Line",0
"Sicilian Defense: O'Kelly Variation, Venice System, Steiner Line",0
"Sicilian Defense: O'Kelly Variation, Wing Gambit",0
"Sicilian Defense: O'Kelly Variation, Yerevan System",12
Sicilian Defense: Nimzowitsch Variation,140
"Sicilian Defense: Nimzowitsch Variation, Advance Variation",46
"Sicilian Defense: Nimzowitsch Variation, Closed Variation",9
"Sicilian Defense: Nimzowitsch Variation, Exchange Variation",0
"Sicilian Defense: Nimzowitsch Variation, Main Line",0
"Sicilian Defense: Closed, Anti-Sveshnikov Variation, Kharlov-Kramnik Line",0
Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,526
"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, San Francisco Gambit",0
Sicilian Defense: Old Sicilian,2704
"Sicilian Defense: Rossolimo Variation, Brooklyn Retreat Defense",0
"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",36
"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Gufeld Gambit",0
"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Lutikov Gambit",0
"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation, Totsky Attack",0
"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Gurgenidze Variation",0
Sicilian Defense: Accelerated Dragon,375
Sicilian Defense: Flohr Variation,9
Sicilian Defense: Franco-Sicilian Variation,0
Sicilian Defense: Godiva Variation,0
Sicilian Defense: Kalashnikov Variation,15
Sicilian Defense: Löwenthal Variation,270
Sicilian Defense: Nimzo-American Variation,0
"Sicilian Defense: O'Kelly Variation, Maróczy Bind, Geller Line",0
Sicilian Defense: Open,1517
"Sicilian Defense: Four Knights Variation, Cobra Variation",0
Sicilian Defense: Lasker-Pelikan Variation,291
"Sicilian Defense: Lasker-Pelikan Variation, Bird Variation",0
"Sicilian Defense: Lasker-Pelikan Variation, Exchange Variation",0
"Sicilian Defense: Lasker-Pelikan Variation, Retreat Variation",0
"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation",1
"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation",226
"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",0
"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Novosibirsk Variation",0
"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Peresypkin's Sacrifice",0
"Sicilian Defense: Accelerated Dragon, Exchange Variation",0
"Sicilian Defense: Accelerated Dragon, Modern Variation",126
"Sicilian Defense: Accelerated Dragon, Modern Bc4 Variation",16
"Sicilian Defense: Dragon Variation, Modern Bc4 Variation",4
"Sicilian Defense: Accelerated Dragon, Maróczy Bind",185
"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Gurgenidze Variation",0
"Sicilian Defense: Accelerated Fianchetto, Maróczy Bind",180
"Sicilian Defense: Accelerated Dragon, Maróczy Bind, Breyer Variation",0
"Sicilian Defense: Alapin Variation, Sherzer Variation",0
Sicilian Defense: Delayed Alapin Variation,26
Sicilian Defense: Four Knights Variation,232
"Sicilian Defense: Four Knights Variation, Exchange Variation",0
Sicilian Defense: French Variation,2440
"Sicilian Defense: French Variation, Normal",330
"Sicilian Defense: French Variation, Open",1689
"Sicilian Defense: French Variation, Westerinen Attack",0
"Sicilian Defense: Kan Variation, Wing Attack, Fianchetto Variation",0
Sicilian Defense: Kramnik Variation,20
Sicilian Defense: Kveinis Variation,0
Sicilian Defense: Marshall Counterattack,0
Sicilian Defense: Paulsen-Basman Defense,0
Sicilian Defense: Pin Variation,24
"Sicilian Defense: Pin Variation, Jaffe Variation",0
"Sicilian Defense: Pin Variation, Koch Variation",0
Sicilian Defense: Smith-Morra Gambit Deferred,12
Sicilian Defense: Wing Gambit Deferred,1
Sicilian Defense: Kan Variation,740
"Sicilian Defense: Kan Variation, Maróczy Bind, Bronstein Variation",0
"Sicilian Defense: Kan Variation, Maróczy Bind, Réti Variation",9
"Sicilian Defense: Kan Variation, Gipslis Variation",0
"Sicilian Defense: Kan Variation, Modern Variation",68
"Sicilian Defense: Kan Variation, Polugaevsky Variation",0
"Sicilian Defense: Kan Variation, Swiss Cheese Variation",0
"Sicilian Defense: Kan Variation, Knight Variation",117
"Sicilian Defense: Kan Variation, Wing Attack",20
"Sicilian Defense: Kan Variation, Wing Attack, Spraggett Attack",0
Sicilian Defense: Taimanov Variation,419
"Sicilian Defense: Taimanov Variation, Modern Line",0
"Sicilian Defense: Taimanov Variation, Szén Variation",4
"Sicilian Defense: Taimanov Variation, American Attack",0
"Sicilian Defense: Taimanov Variation, Normal Variation",408
"Sicilian Defense: Taimanov Variation, Bastrikov Variation",60
"Sicilian Defense: Taimanov Variation, Bastrikov Variation, Ponomariov Gambit",0
"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",0
Sicilian Defense: Delayed Alapin,6
"Sicilian Defense: Delayed Alapin, Basman-Palatnik Double Gambit",0
"Sicilian Defense: Delayed Alapin, Basman-Palatnik Gambit",3
Sicilian Defense: Modern Variations,5236
"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",81
"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order Accepted",0
"Sicilian Defense: Modern Variations, Tartakower",7
"Sicilian Defense: Wing Gambit, Deferred Variation",0
"Sicilian Defense: Canal Attack, Moscow Gambit",0
Sicilian Defense: Moscow Variation,474
"Sicilian Defense: Canal Attack, Haag Gambit",0
"Sicilian Defense: Canal Attack, Main Line",112
"Sicilian Defense: Moscow Variation, Sokolsky Variation",0
Sicilian Defense: Chekhover Variation,0
"Sicilian Defense: Modern Variations, Ginsberg Gambit",0
"Sicilian Defense: Modern Variations, Main Line",3348
Sicilian Defense: Prins Variation,27
"Sicilian Defense: Prins Variation, Venice Attack",0
Sicilian Defense: Classical Variation,517
"Sicilian Defense: Classical Variation, Fianchetto Variation",0
Sicilian Defense: Kupreichik Variation,7
Sicilian Defense: Spielmann Variation,0
Sicilian Defense: Venice Attack,0
Sicilian Defense: Yates Variation,0
"Sicilian Defense: Classical Variation, Anti-Sozin Variation",0
Sicilian Defense: Magnus Smith Trap,0
"Sicilian Defense: Sozin, not Scheveningen",92
Sicilian Defense: Boleslavsky Variation,0
"Sicilian Defense: Classical Variation, Dragon Transfer",0
Sicilian Defense: Richter-Rauzer Variation,262
"Sicilian Defense: Richter-Rauzer Variation, Dragon Variation",0
"Sicilian Defense: Richter-Rauzer Variation, Modern Variation",3
"Sicilian Defense: Richter-Rauzer Variation, Exchange Variation",0
"Sicilian Defense: Richter-Rauzer Variation, Vitolins Variation",0
"Sicilian Defense: Richter-Rauzer Variation, Classical Variation",9
"Sicilian Defense: Richter-Rauzer Variation, Classical Variation, Kantscher Line",0
"Sicilian Defense: Richter-Rauzer Variation, Ivanov Variation",0
"Sicilian Defense: Richter-Rauzer Variation, Traditional Variation",192
"Sicilian Defense: Richter-Rauzer Variation, Rauzer Attack",8
"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Early Deviations",103
"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation",12
"Sicilian Defense: Richter-Rauzer Variation, Neo-Modern Variation, Nyezhmetdinov Attack",0
Sicilian Defense: Dragon Variation,518
"Sicilian Defense: Dragon Variation, Classical Variation",24
"Sicilian Defense: Dragon Variation, Fianchetto Variation",0
"Sicilian Defense: Dragon Variation, Levenfish Variation",1
"Sicilian Defense: Dragon Variation, Levenfish Variation, Main Line",0
"Sicilian Defense: Dragon Variation, Classical Variation, Amsterdam Variation",2
"Sicilian Defense: Dragon Variation, Classical Variation, Grigoriev Variation",0
"Sicilian Defense: Dragon Variation, Classical Variation, Battery Variation",0
"Sicilian Defense: Dragon Variation, Classical Variation, Alekhine Line",0
"Sicilian Defense: Dragon Variation, Classical Variation, Maróczy Line",0
"Sicilian Defense: Dragon Variation, Classical Variation, Normal Line",6
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Belezky Line",66
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Early Deviations",349
"Sicilian Defense: Dragon Variation, Yugoslav Attack",389
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Modern Line",0
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Panov Variation",0
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Czerniak Variation",0
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Main Line",128
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Sosonko Variation",0
"Sicilian Defense: Dragon Variation, Yugoslav Attack, Old Line",0
Sicilian Defense: Scheveningen Variation,94
"Sicilian Defense: Scheveningen Variation, English Attack",0
"Sicilian Defense: Scheveningen Variation, Fianchetto Variation",0
"Sicilian Defense: Scheveningen Variation, Keres Attack",0
"Sicilian Defense: Scheveningen Variation, Matanovic Attack",1
"Sicilian Defense: Scheveningen Variation, Tal Variation",0
"Sicilian Defense: Scheveningen Variation, Classical Variation",10
"Sicilian Defense: Scheveningen Variation, Modern Variation",2
"Sicilian Defense: Najdorf Variation, Scheveningen Variation",0
"Sicilian Defense: Scheveningen Variation, Classical Main Line",0
"Sicilian Defense: Scheveningen Variation, Classical Variation, Paulsen Variation",0
Sicilian Defense: Sozin Attack,1
"Sicilian Defense: Sozin Attack, Flank Variation",0
"Sicilian Defense: Sozin Attack, Leonhardt Variation",25
"Sicilian Defense: Sozin Attack, Main Line",11
Sicilian Defense: Velimirovic Attack,0
Sicilian Defense: Najdorf Variation,1462
"Sicilian Defense: Najdorf Variation, Adams Attack",0
"Sicilian Defense: Najdorf Variation, English Attack",68
"Sicilian Defense: Najdorf Variation, English Attack, Anti-English",4
"Sicilian Defense: Najdorf Variation, Freak Attack",0
"Sicilian Defense: Najdorf Variation, Lipnitsky Attack",56
"Sicilian Defense: Scheveningen Variation, Delayed Keres Attack",1
"Sicilian Defense: Scheveningen Variation, Delayed Keres Attack, Perenyi Gambit",0
"Sicilian Defense: Najdorf Variation, Zagreb Variation",0
"Sicilian Defense: Najdorf Variation, Opocensky Variation",98
"Sicilian Defense: Najdorf Variation, Opocensky Variation, Modern Line",0
"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",0
"Sicilian Defense: Najdorf Variation, Amsterdam Variation",0
"Sicilian Defense: Najdorf Variation, Neo-Classical Defense",0
"Sicilian Defense: Najdorf Variation, Polugaevsky Variation",2
"Sicilian Defense: Najdorf Variation, Polugaevsky Variation, Simagin Line",0
"Sicilian Defense: Najdorf Variation, Poisoned Pawn Accepted",0
"Sicilian Defense: Najdorf Variation, Poisoned Pawn Variation",31
"Sicilian Defense: Najdorf Variation, Browne Variation",0
"Sicilian Defense: Najdorf Variation, Goteborg Variation",0
"Sicilian Defense: Najdorf Variation, Traditional Line",91
"Sicilian Defense: Najdorf Variation, Main Line",0
French Defense,7929
French Defense: Alapin Gambit,0
French Defense: Baeuerle Gambit,0
French Defense: Chigorin Variation,2
French Defense: Horwitz Attack,37
"French Defense: Horwitz Attack, Papa-Ticulat Gambit",0
French Defense: King's Indian Attack,38
French Defense: Knight Variation,183
French Defense: La Bourdonnais Variation,0
French Defense: Mediterranean Defense,0
French Defense: Normal Variation,3513
French Defense: Orthoschnapp Gambit,0
French Defense: Pelikan Variation,0
French Defense: Perseus Gambit,0
French Defense: Queen's Knight,138
French Defense: Reversed Philidor Formation,0
French Defense: Réti-Spielmann Attack,0
French Defense: Schlechter Variation,1
French Defense: Steiner Variation,27
French Defense: Steinitz Attack,1
French Defense: Two Knights Variation,2
French Defense: Wing Gambit,0
Queen's Pawn Game: Franco-Sicilian Defense,64
Rat Defense: Small Center Defense,0
Sicilian Defense: Drazic Variation,2
"St. George Defense: New St. George, Traditional Line",0
French Defense: Exchange Variation,77
"French Defense: Exchange Variation, Monte Carlo Variation",0
"French Defense: Exchange Variation, Svenonius Variation",0
French Defense: Advance Variation,516
"French Defense: Advance Variation, Euwe Variation",0
"French Defense: Advance Variation, Extended Bishop Swap",1
"French Defense: Advance Variation, Lputian Variation",0
"French Defense: Advance Variation, Main Line",31
"French Defense: Advance Variation, Milner-Barry Gambit",0
"French Defense: Advance Variation, Nimzowitsch Attack",6
"French Defense: Advance Variation, Nimzowitsch Gambit",0
"French Defense: Advance Variation, Nimzowitsch System",7
"French Defense: Advance Variation, Paulsen Attack",273
"French Defense: Advance Variation, Ruisdonk Gambit",0
"French Defense: Advance Variation, Steinitz Variation",0
"French Defense: Advance Variation, Wade Variation",0
French Defense: Tarrasch Variation,795
"French Defense: Tarrasch Variation, Guimard Defense",71
"French Defense: Tarrasch Variation, Haberditz Variation",0
"French Defense: Tarrasch Variation, Modern System",0
"French Defense: Tarrasch Variation, Morozevich Variation",0
"French Defense: Tarrasch Variation, Guimard Defense, Main Line",0
"French Defense: Tarrasch Variation, Botvinnik Variation",0
"French Defense: Tarrasch Variation, Closed Variation",132
"French Defense: Tarrasch Variation, Pawn Center Variation",0
"French Defense: Tarrasch Variation, Closed Variation, Main Line",3
"French Defense: Tarrasch Variation, Leningrad Variation",0
"French Defense: Tarrasch Variation, Chistyakov Defense",15
"French Defense: Tarrasch Variation, Chistyakov Defense, Modern Line",0
"French Defense: Tarrasch Variation, Eliskases Variation",0
"French Defense: Tarrasch Variation, Open System",200
"French Defense: Tarrasch Variation, Open System, Euwe-Keres Line",14
"French Defense: Tarrasch Variation, Open System, Süchting Line",1
"French Defense: Tarrasch Variation, Open System, Advance Line",0
"French Defense: Tarrasch Variation, Open System, Main Line",0
"French Defense: Classical Variation, Svenonius Variation",0
French Defense: Paulsen Variation,1508
French Defense: Rubinstein Variation,223
"French Defense: Rubinstein Variation, Blackburne Defense",17
"French Defense: Rubinstein Variation, Capablanca Line",0
"French Defense: Rubinstein Variation, Ellis Gambit",0
"French Defense: Rubinstein Variation, Fort Knox Variation",0
"French Defense: Rubinstein Variation, Kasparov Attack",0
"French Defense: Rubinstein Variation, Maric Variation",0
Sicilian Defense: Marshall Gambit,0
French Defense: Burn Variation,244
French Defense: Classical Variation,734
"French Defense: Classical Variation, Burn Variation, Main Line",0
"French Defense: Classical Variation, Burn Variation, Morozevich Line",0
"French Defense: Classical Variation, Delayed Exchange Variation",1
"French Defense: Classical Variation, Steinitz Variation",275
"French Defense: Classical Variation, Swiss Variation",0
French Defense: Henneberger Variation,0
French Defense: Steinitz Variation,241
"French Defense: Steinitz Variation, Boleslavsky Variation",0
"French Defense: Steinitz Variation, Bradford Attack Variation",0
"French Defense: Steinitz Variation, Gledhill Attack",0
French Defense: MacCutcheon Variation,69
"French Defense: MacCutcheon Variation, Advance Variation",58
"French Defense: MacCutcheon Variation, Bernstein Variation",0
"French Defense: MacCutcheon Variation, Chigorin Variation",1
"French Defense: MacCutcheon Variation, Dr. Olland Variation",0
"French Defense: MacCutcheon Variation, Duras Variation",0
"French Defense: MacCutcheon Variation, Exchange Variation",0
"French Defense: MacCutcheon Variation, Grigoriev Variation",0
"French Defense: MacCutcheon Variation, Janowski Variation",0
"French Defense: MacCutcheon Variation, Lasker Variation",1
"French Defense: MacCutcheon Variation, Tartakower Variation",0
French Defense: Alekhine-Chatard Attack,37
"French Defense: Alekhine-Chatard Attack, Albin-Chatard Gambit",0
"French Defense: Alekhine-Chatard Attack, Breyer Variation",0
"French Defense: Alekhine-Chatard Attack, Maróczy Variation",0
"French Defense: Alekhine-Chatard Attack, Spielmann Variation",0
"French Defense: Classical Variation, Normal Variation",132
"French Defense: Classical Variation, Richter Attack",0
"French Defense: Classical Variation, Tartakower Variation",0
"French Defense: Classical Variation, Alapin Variation",0
"French Defense: Classical Variation, Pollock Variation",0
"French Defense: Classical Variation, Rubinstein Variation",0
"French Defense: Classical Variation, Tarrasch Variation",0
"French Defense: MacCutcheon Variation, Wolf Gambit",0
French Defense: Winawer Variation,580
"French Defense: Winawer Variation, Alekhine Gambit Accepted",8
"French Defense: Winawer Variation, Alekhine Gambit, Kan Variation",0
"French Defense: Winawer Variation, Alekhine-Maróczy Gambit",14
"French Defense: Winawer Variation, Delayed Exchange Variation",1
"French Defense: Winawer Variation, Exchange Variation, Canal Attack",0
"French Defense: Winawer Variation, Fingerslip Variation",1
"French Defense: Winawer Variation, Fingerslip Variation, Main Line",0
"French Defense: Winawer Variation, Winckelmann-Riemer Gambit",0
"French Defense: Winawer Variation, Advance Variation",233
"French Defense: Winawer Variation, Petrosian Variation",0
"French Defense: Winawer Variation, Advance Variation, Moscow Variation",0
"French Defense: Winawer Variation, Bogoljubov Variation",0
"French Defense: Winawer Variation, Maróczy-Wallis Variation",1
"French Defense: Winawer Variation, Retreat Variation",29
"French Defense: Winawer Variation, Retreat Variation, Armenian Line",0
"French Defense: Winawer Variation, Classical Variation",2
"French Defense: Winawer Variation, Poisoned Pawn Variation",35
"French Defense: Winawer Variation, Poisoned Pawn Variation, Main Line",0
"French Defense: Winawer Variation, Poisoned Pawn Variation, Paoli Variation",0
"French Defense: Winawer Variation, Positional Variation",0
Barnes Opening: Walkerling,0
Bongcloud Attack,0
Center Game,453
English Opening: The Whale,0
King's Pawn Game,8646
King's Pawn Game: Alapin Opening,0
King's Pawn Game: Beyer Gambit,1
King's Pawn Game: King's Head Opening,1
King's Pawn Game: Leonardis Variation,6
King's Pawn Game: Macleod Attack,1
King's Pawn Game: Mengarini's Opening,1
King's Pawn Game: Napoleon Attack,0
King's Pawn Game: Tortoise Opening,0
King's Pawn Game: Wayward Queen Attack,1
"King's Pawn Game: Wayward Queen Attack, Kiddie Countergambit",0
King's Pawn Game: Weber Gambit,0
King's Pawn Opening,0
Portuguese Opening,0
Center Game Accepted,299
Center Game: Kieseritzky Variation,74
Center Game: Ross Gambit,0
Center Game: von der Lasa Gambit,7
Danish Gambit,33
Danish Gambit Accepted,1
Danish Gambit Accepted: Schlechter Defense,0
Danish Gambit Declined: Sorensen Defense,0
Center Game: Berger Variation,0
Center Game: Hall Variation,0
Center Game: Normal Variation,68
Center Game: Paulsen Attack Variation,48
Bishop's Opening,251
Bishop's Opening: Boi Variation,8
Bishop's Opening: Calabrese Countergambit,1
